Time (s) - Voltage,Voltage (V) - Voltage
0.839,-0.276809551
0.839,0.15840902
0.839,0.563085937
0.84,0.860867065
0.84,0.993214233
0.84,0.939766338
0.84,0.705613657
0.84,0.336568669
0.84,-0.096104764
0.84,-0.508417094
0.84,-0.826559325
0.84,-0.984357871
0.84,-0.956361355
0.841,-0.747660052
0.841,-0.393885891
0.841,0.033697266
0.841,0.45364501
0.841,0.789603205
0.841,0.975398268
0.841,0.975398268
0.841,0.789603205
0.841,0.45364501
0.841,0.031152128
0.842,-0.396431029
0.842,-0.747660052
0.842,-0.956361355
0.842,-0.984357871
0.842,-0.824014187
0.842,-0.505871956
0.842,-0.093559626
0.842,0.339113807
0.842,0.708158794
0.842,0.939766338
0.843,0.993214233
0.843,0.860867065
0.843,0.563085937
0.843,0.155863883
0.843,-0.279354688
0.843,-0.658580227
0.843,-0.915639149
0.843,-0.99708356
0.843,-0.890187771
0.843,-0.610222608
0.844,-0.21827138
0.844,0.219492329
0.844,0.613988694
0.844,0.891408719
0.844,0.998304509
0.844,0.916860098
0.844,0.657256038
0.844,0.278030499
0.844,-0.157188072
0.844,-0.559319851
0.845,-0.857100979
0.845,-0.991993284
0.845,-0.93854539
0.845,-0.704392708
0.845,-0.337892859
0.845,0.094780574
0.845,0.509638043
0.845,0.825235135
0.845,0.985578819
0.845,0.960127441
0.846,0.748881
0.846,0.397651978
0.846,-0.02993118
0.846,-0.449878924
0.846,-0.788382257
0.846,-0.97417732
0.846,-0.97417732
0.846,-0.788382257
0.846,-0.449878924
0.846,-0.02993118
0.847,0.397651978
0.847,0.748881
0.847,0.960127441
0.847,0.985578819
0.847,0.825235135
0.847,0.507092905
0.847,0.094780574
0.847,-0.335347721
0.847,-0.706937846
0.847,-0.93854539
0.848,-0.994538422
0.848,-0.859646117
0.848,-0.559319851
0.848,-0.157188072
0.848,0.280575637
0.848,0.659801175
0.848,0.916860098
0.848,0.998304509
0.848,0.888863581
0.848,0.613988694
0.849,0.216947191
0.849,-0.215726242
0.849,-0.610222608
0.849,-0.887642633
0.849,-0.99708356
0.849,-0.915639149
0.849,-0.658580227
0.849,-0.279354688
0.849,0.15840902
0.849,0.563085937
0.85,0.858321927
0.85,0.995759371
0.85,0.939766338
0.85,0.708158794
0.85,0.336568669
0.85,-0.091014488
0.85,-0.505871956
0.85,-0.824014187
0.85,-0.984357871
0.85,-0.956361355
0.851,-0.747660052
0.851,-0.396431029
0.851,0.031152128
0.851,0.45364501
0.851,0.787058068
0.851,0.975398268
0.851,0.975398268
0.851,0.792148343
0.851,0.456190148
0.851,0.031152128
0.852,-0.393885891
0.852,-0.747660052
0.852,-0.956361355
0.852,-0.984357871
0.852,-0.824014187
0.852,-0.505871956
0.852,-0.093559626
0.852,0.336568669
0.852,0.705613657
0.852,0.939766338
0.853,0.993214233
0.853,0.860867065
0.853,0.5605408
0.853,0.15840902
0.853,-0.279354688
0.853,-0.658580227
0.853,-0.915639149
0.853,-0.99708356
0.853,-0.890187771
0.853,-0.612767746
0.854,-0.21827138
0.854,0.214402053
0.854,0.611443556
0.854,0.888863581
0.854,0.998304509
0.854,0.916860098
0.854,0.662346313
0.854,0.280575637
0.854,-0.154642934
0.854,-0.559319851
0.855,-0.857100979
0.855,-0.991993284
0.855,-0.93854539
0.855,-0.704392708
0.855,-0.340437997
0.855,0.092235437
0.855,0.507092905
0.855,0.825235135
0.855,0.985578819
0.855,0.960127441
0.856,0.751426138
0.856,0.397651978
0.856,-0.02993118
0.856,-0.449878924
0.856,-0.785837119
0.856,-0.97417732
0.856,-0.97417732
0.856,-0.788382257
0.856,-0.452424062
0.856,-0.032476318
0.857,0.39510684
0.857,0.748881
0.857,0.960127441
0.857,0.985578819
0.857,0.827780273
0.857,0.509638043
0.857,0.097325712
0.857,-0.335347721
0.857,-0.70184757
0.857,-0.93854539
0.858,-0.991993284
0.858,-0.862191254
0.858,-0.561864989
0.858,-0.15973321
0.858,0.278030499
0.858,0.657256038
0.858,0.916860098
0.858,0.998304509
0.858,0.888863581
0.858,0.613988694
0.859,0.219492329
0.859,-0.215726242
0.859,-0.610222608
0.859,-0.887642633
0.859,-0.99708356
0.859,-0.915639149
0.859,-0.661125365
0.859,-0.281899826
0.859,0.155863883
0.859,0.5605408
0.86,0.858321927
0.86,0.993214233
0.86,0.939766338
0.86,0.708158794
0.86,0.339113807
0.86,-0.08846935
0.86,-0.505871956
0.86,-0.821469049
0.86,-0.984357871
0.86,-0.958906492
0.861,-0.750205189
0.861,-0.398976167
0.861,0.031152128
0.861,0.451099872
0.861,0.787058068
0.861,0.975398268
0.861,0.975398268
0.861,0.789603205
0.861,0.456190148
0.861,0.036242404
0.862,-0.391340754
0.862,-0.745114914
0.862,-0.958906492
0.862,-0.986903009
0.862,-0.826559325
0.862,-0.508417094
0.862,-0.096104764
0.862,0.336568669
0.862,0.705613657
0.862,0.939766338
0.863,0.995759371
0.863,0.863412203
0.863,0.563085937
0.863,0.160954158
0.863,-0.274264413
0.863,-0.656035089
0.863,-0.915639149
0.863,-0.99708356
0.863,-0.887642633
0.863,-0.612767746
0.864,-0.220816518
0.864,0.216947191
0.864,0.608898419
0.864,0.888863581
0.864,0.998304509
0.864,0.919405235
0.864,0.662346313
0.864,0.285665913
0.864,-0.154642934
0.864,-0.556774713
0.865,-0.857100979
0.865,-0.991993284
0.865,-0.93854539
0.865,-0.709482984
0.865,-0.340437997
0.865,0.092235437
0.865,0.507092905
0.865,0.825235135
0.865,0.983033682
0.865,0.960127441
0.866,0.753971276
0.866,0.400197116
0.866,-0.027386042
0.866,-0.449878924
0.866,-0.785837119
0.866,-0.971632182
0.866,-0.97417732
0.866,-0.788382257
0.866,-0.457514337
0.866,-0.032476318
0.867,0.392561702
0.867,0.748881
0.867,0.960127441
0.867,0.985578819
0.867,0.827780273
0.867,0.512183181
0.867,0.09987085
0.867,-0.332802583
0.867,-0.70184757
0.867,-0.936000252
0.868,-0.991993284
0.868,-0.862191254
0.868,-0.561864989
0.868,-0.15973321
0.868,0.275485361
0.868,0.659801175
0.868,0.91431496
0.868,0.998304509
0.868,0.891408719
0.868,0.613988694
0.869,0.224582604
0.869,-0.213181105
0.869,-0.60767747
0.869,-0.887642633
0.869,-0.994538422
0.869,-0.915639149
0.869,-0.661125365
0.869,-0.281899826
0.869,0.153318745
0.869,0.557995662
0.87,0.858321927
0.87,0.993214233
0.87,0.939766338
0.87,0.708158794
0.87,0.344204083
0.87,-0.08846935
0.87,-0.503326819
0.87,-0.821469049
0.87,-0.984357871
0.87,-0.958906492
0.871,-0.752750327
0.871,-0.401521305
0.871,0.026061853
0.871,0.451099872
0.871,0.78451293
0.871,0.975398268
0.871,0.975398268
0.871,0.794693481
0.871,0.458735286
0.871,0.036242404
0.872,-0.388795616
0.872,-0.747660052
0.872,-0.956361355
0.872,-0.984357871
0.872,-0.829104462
0.872,-0.510962232
0.872,-0.098649902
0.872,0.334023532
0.872,0.703068519
0.872,0.939766338
0.873,0.993214233
0.873,0.860867065
0.873,0.565631075
0.873,0.163499296
0.873,-0.271719275
0.873,-0.656035089
0.873,-0.913094011
0.873,-0.994538422
0.873,-0.890187771
0.873,-0.612767746
0.874,-0.223361656
0.874,0.214402053
0.874,0.608898419
0.874,0.888863581
0.874,0.998304509
0.874,0.919405235
0.874,0.664891451
0.874,0.283120775
0.874,-0.149552658
0.874,-0.554229575
0.875,-0.857100979
0.875,-0.991993284
0.875,-0.941090528
0.875,-0.709482984
0.875,-0.342983135
0.875,0.089690299
0.875,0.502002629
0.875,0.822689997
0.875,0.985578819
0.875,0.960127441
0.876,0.753971276
0.876,0.400197116
0.876,-0.024840904
0.876,-0.447333786
0.876,-0.783291981
0.876,-0.971632182
0.876,-0.97417732
0.876,-0.793472533
0.876,-0.457514337
0.876,-0.037566593
0.877,0.390016564
0.877,0.743790724
0.877,0.957582303
0.877,0.988123957
0.877,0.830325411
0.877,0.514728318
0.877,0.09987085
0.877,-0.332802583
0.877,-0.70184757
0.877,-0.936000252
0.878,-0.994538422
0.878,-0.862191254
0.878,-0.566955265
0.878,-0.164823486
0.878,0.275485361
0.878,0.657256038
0.878,0.91431496
0.878,0.998304509
0.878,0.891408719
0.878,0.616533832
0.879,0.224582604
0.879,-0.210635967
0.879,-0.605132332
0.879,-0.885097495
0.879,-0.99708356
0.879,-0.918184287
0.879,-0.663670503
0.879,-0.284444964
0.879,0.153318745
0.879,0.555450524
0.88,0.855776789
0.88,0.995759371
0.88,0.939766338
0.88,0.71324907
0.88,0.344204083
0.88,-0.085924212
0.88,-0.500781681
0.88,-0.821469049
0.88,-0.981812733
0.88,-0.958906492
0.881,-0.750205189
0.881,-0.401521305
0.881,0.026061853
0.881,0.448554735
0.881,0.787058068
0.881,0.97285313
0.881,0.975398268
0.881,0.794693481
0.881,0.458735286
0.881,0.04133268
0.882,-0.388795616
0.882,-0.742569776
0.882,-0.956361355
0.882,-0.986903009
0.882,-0.829104462
0.882,-0.510962232
0.882,-0.098649902
0.882,0.331478394
0.882,0.703068519
0.882,0.9372212
0.883,0.995759371
0.883,0.863412203
0.883,0.568176213
0.883,0.166044434
0.883,-0.271719275
0.883,-0.653489951
0.883,-0.913094011
0.883,-0.99708356
0.883,-0.892732909
0.883,-0.617858022
0.884,-0.225906794
0.884,0.211856915
0.884,0.608898419
0.884,0.886318443
0.884,0.998304509
0.884,0.919405235
0.884,0.664891451
0.884,0.28821105
0.884,-0.149552658
0.884,-0.554229575
0.885,-0.854555841
0.885,-0.991993284
0.885,-0.941090528
0.885,-0.709482984
0.885,-0.345528272
0.885,0.087145161
0.885,0.502002629
0.885,0.822689997
0.885,0.983033682
0.885,0.962672579
0.886,0.753971276
0.886,0.405287391
0.886,-0.022295766
0.886,-0.444788648
0.886,-0.783291981
0.886,-0.971632182
0.886,-0.97417732
0.886,-0.793472533
0.886,-0.457514337
0.886,-0.037566593
0.887,0.390016564
0.887,0.743790724
0.887,0.957582303
0.887,0.988123957
0.887,0.832870549
0.887,0.517273456
0.887,0.102415988
0.887,-0.330257445
0.887,-0.699302433
0.887,-0.936000252
0.888,-0.994538422
0.888,-0.862191254
0.888,-0.566955265
0.888,-0.164823486
0.888,0.270395086
0.888,0.6547109
0.888,0.911769822
0.888,0.998304509
0.888,0.896498995
0.888,0.61907897
0.889,0.227127742
0.889,-0.208090829
0.889,-0.605132332
0.889,-0.885097495
0.889,-0.99708356
0.889,-0.918184287
0.889,-0.666215641
0.889,-0.286990102
0.889,0.148228469
0.889,0.555450524
0.89,0.855776789
0.89,0.993214233
0.89,0.944856614
0.89,0.71324907
0.89,0.346749221
0.89,-0.083379075
0.89,-0.498236543
0.89,-0.818923911
0.89,-0.984357871
0.89,-0.96145163
0.891,-0.752750327
0.891,-0.404066443
0.891,0.023516715
0.891,0.446009597
0.891,0.781967792
0.891,0.97285313
0.891,0.977943406
0.891,0.797238619
0.891,0.463825562
0.891,0.04133268
0.892,-0.388795616
0.892,-0.742569776
0.892,-0.956361355
0.892,-0.986903009
0.892,-0.8316496
0.892,-0.51350737
0.892,-0.101195039
0.892,0.331478394
0.892,0.700523381
0.892,0.9372212
0.893,0.995759371
0.893,0.865957341
0.893,0.570721351
0.893,0.166044434
0.893,-0.269174137
0.893,-0.650944814
0.893,-0.910548873
0.893,-0.994538422
0.893,-0.892732909
0.893,-0.617858022
0.894,-0.225906794
0.894,0.209311777
0.894,0.603808143
0.894,0.886318443
0.894,0.995759371
0.894,0.919405235
0.894,0.667436589
0.894,0.28821105
0.894,-0.144462383
0.894,-0.5491393
0.895,-0.852010703
0.895,-0.991993284
0.895,-0.941090528
0.895,-0.712028122
0.895,-0.345528272
0.895,0.084600023
0.895,0.502002629
0.895,0.82014486
0.895,0.983033682
0.895,0.962672579
0.896,0.756516414
0.896,0.405287391
0.896,-0.019750629
0.896,-0.444788648
0.896,-0.780746843
0.896,-0.971632182
0.896,-0.97417732
0.896,-0.793472533
0.896,-0.462604613
0.896,-0.040111731
0.897,0.387471426
0.897,0.743790724
0.897,0.957582303
0.897,0.988123957
0.897,0.832870549
0.897,0.517273456
0.897,0.104961126
0.897,-0.327712307
0.897,-0.696757295
0.897,-0.936000252
0.898,-0.994538422
0.898,-0.862191254
0.898,-0.569500403
0.898,-0.164823486
0.898,0.267849948
0.898,0.652165762
0.898,0.911769822
0.898,0.998304509
0.898,0.893953857
0.898,0.621624108
0.899,0.227127742
0.899,-0.205545691
0.899,-0.602587194
0.899,-0.882552357
0.899,-0.994538422
0.899,-0.918184287
0.899,-0.668760778
0.899,-0.286990102
0.899,0.148228469
0.899,0.552905386
0.9,0.855776789
0.9,0.993214233
0.9,0.942311476
0.9,0.71324907
0.9,0.346749221
0.9,-0.083379075
0.9,-0.498236543
0.9,-0.818923911
0.9,-0.984357871
0.9,-0.96145163
0.901,-0.755295465
0.901,-0.406611581
0.901,0.020971577
0.901,0.443464459
0.901,0.78451293
0.901,0.97285313
0.901,0.977943406
0.901,0.797238619
0.901,0.461280424
0.901,0.043877818
0.902,-0.386250478
0.902,-0.740024638
0.902,-0.956361355
0.902,-0.986903009
0.902,-0.8316496
0.902,-0.518597646
0.902,-0.106285315
0.902,0.328933256
0.902,0.697978243
0.902,0.9372212
0.903,0.995759371
0.903,0.865957341
0.903,0.570721351
0.903,0.168589572
0.903,-0.266628999
0.903,-0.648399676
0.903,-0.910548873
0.903,-0.99708356
0.903,-0.895278046
0.903,-0.617858022
0.904,-0.225906794
0.904,0.206766639
0.904,0.603808143
0.904,0.886318443
0.904,0.998304509
0.904,0.921950373
0.904,0.669981727
0.904,0.290756188
0.904,-0.147007521
0.904,-0.5491393
0.905,-0.852010703
0.905,-0.991993284
0.905,-0.943635665
0.905,-0.712028122
0.905,-0.34807341
0.905,0.084600023
0.905,0.499457491
0.905,0.82014486
0.905,0.983033682
0.905,0.962672579
0.906,0.756516414
0.906,0.407832529
0.906,-0.019750629
0.906,-0.44224351
0.906,-0.780746843
0.906,-0.971632182
0.906,-0.97417732
0.906,-0.796017671
0.906,-0.460059475
0.906,-0.042656869
0.907,0.387471426
0.907,0.741245586
0.907,0.955037165
0.907,0.988123957
0.907,0.832870549
0.907,0.519818594
0.907,0.107506264
0.907,-0.32516717
0.907,-0.696757295
0.907,-0.936000252
0.908,-0.994538422
0.908,-0.864736392
0.908,-0.569500403
0.908,-0.167368623
0.908,0.267849948
0.908,0.649620624
0.908,0.91431496
0.908,0.998304509
0.908,0.896498995
0.908,0.621624108
0.909,0.232218018
0.909,-0.205545691
0.909,-0.602587194
0.909,-0.882552357
0.909,-0.994538422
0.909,-0.918184287
0.909,-0.668760778
0.909,-0.28953524
0.909,0.143138193
0.909,0.552905386
0.91,0.853231652
0.91,0.993214233
0.91,0.944856614
0.91,0.715794208
0.91,0.351839497
0.91,-0.080833937
0.91,-0.495691405
0.91,-0.818923911
0.91,-0.984357871
0.91,-0.96145163
0.911,-0.757840603
0.911,-0.406611581
0.911,0.020971577
0.911,0.443464459
0.911,0.781967792
0.911,0.97285313
0.911,0.977943406
0.911,0.797238619
0.911,0.463825562
0.911,0.043877818
0.912,-0.38370534
0.912,-0.740024638
0.912,-0.953816217
0.912,-0.986903009
0.912,-0.8316496
0.912,-0.518597646
0.912,-0.103740177
0.912,0.326388118
0.912,0.697978243
0.912,0.934676062
0.913,0.995759371
0.913,0.865957341
0.913,0.573266489
0.913,0.17113471
0.913,-0.266628999
0.913,-0.648399676
0.913,-0.910548873
0.913,-0.99708356
0.913,-0.895278046
0.913,-0.622948297
0.914,-0.233542207
0.914,0.204221502
0.914,0.601263005
0.914,0.883773306
0.914,0.998304509
0.914,0.921950373
0.914,0.669981727
0.914,0.293301326
0.914,-0.141917245
0.914,-0.5491393
0.915,-0.852010703
0.915,-0.991993284
0.915,-0.943635665
0.915,-0.71457326
0.915,-0.350618548
0.915,0.082054885
0.915,0.496912354
0.915,0.817599722
0.915,0.983033682
0.915,0.962672579
0.916,0.756516414
0.916,0.407832529
0.916,-0.017205491
0.916,-0.439698373
0.916,-0.780746843
0.916,-0.971632182
0.916,-0.97417732
0.916,-0.796017671
0.916,-0.465149751
0.916,-0.045202007
0.917,0.384926288
0.917,0.738700449
0.917,0.955037165
0.917,0.988123957
0.917,0.835415687
0.917,0.522363732
0.917,0.110051401
0.917,-0.322622032
0.917,-0.694212157
0.917,-0.933455114
0.918,-0.994538422
0.918,-0.864736392
0.918,-0.57204554
0.918,-0.167368623
0.918,0.26530481
0.918,0.649620624
0.918,0.911769822
0.918,0.998304509
0.918,0.896498995
0.918,0.624169246
0.919,0.232218018
0.919,-0.203000553
0.919,-0.600042057
0.919,-0.882552357
0.919,-0.994538422
0.919,-0.923274563
0.919,-0.668760778
0.919,-0.292080378
0.919,0.140593056
0.919,0.550360248
0.92,0.853231652
0.92,0.990669095
0.92,0.944856614
0.92,0.718339346
0.92,0.349294359
0.92,-0.080833937
0.92,-0.495691405
0.92,-0.816378773
0.92,-0.981812733
0.92,-0.96145163
0.921,-0.757840603
0.921,-0.409156718
0.921,0.018426439
0.921,0.443464459
0.921,0.781967792
0.921,0.970307992
0.921,0.977943406
0.921,0.799783757
0.921,0.466370699
0.921,0.046422955
0.922,-0.381160202
0.922,-0.7374795
0.922,-0.953816217
0.922,-0.986903009
0.922,-0.834194738
0.922,-0.518597646
0.922,-0.108830453
0.922,0.32384298
0.922,0.695433105
0.922,0.934676062
0.923,0.995759371
0.923,0.868502479
0.923,0.573266489
0.923,0.17113471
0.923,-0.264083861
0.923,-0.648399676
0.923,-0.910548873
0.923,-0.99708356
0.923,-0.895278046
0.923,-0.622948297
0.924,-0.230997069
0.924,0.201676364
0.924,0.598717867
0.924,0.883773306
0.924,0.995759371
0.924,0.924495511
0.924,0.672526865
0.924,0.295846464
0.924,-0.139372107
0.924,-0.546594162
0.925,-0.852010703
0.925,-0.991993284
0.925,-0.943635665
0.925,-0.71457326
0.925,-0.350618548
0.925,0.079509747
0.925,0.496912354
0.925,0.817599722
0.925,0.983033682
0.925,0.962672579
0.926,0.759061551
0.926,0.412922805
0.926,-0.014660353
0.926,-0.437153235
0.926,-0.780746843
0.926,-0.969087044
0.926,-0.976722457
0.926,-0.798562808
0.926,-0.465149751
0.926,-0.047747145
0.927,0.384926288
0.927,0.738700449
0.927,0.955037165
0.927,0.988123957
0.927,0.835415687
0.927,0.522363732
0.927,0.110051401
0.927,-0.322622032
0.927,-0.694212157
0.927,-0.933455114
0.928,-0.994538422
0.928,-0.86728153
0.928,-0.57204554
0.928,-0.172458899
0.928,0.26530481
0.928,0.649620624
0.928,0.909224684
0.928,0.998304509
0.928,0.896498995
0.928,0.626714384
0.929,0.234763156
0.929,-0.200455415
0.929,-0.597496919
0.929,-0.880007219
0.929,-0.994538422
0.929,-0.923274563
0.929,-0.668760778
0.929,-0.294625516
0.929,0.143138193
0.929,0.54781511
0.93,0.850686514
0.93,0.993214233
0.93,0.947401752
0.93,0.718339346
0.93,0.351839497
0.93,-0.078288799
0.93,-0.493146267
0.93,-0.813833635
0.93,-0.981812733
0.93,-0.963996768
0.931,-0.760385741
0.931,-0.411701856
0.931,0.015881301
0.931,0.438374183
0.931,0.779422654
0.931,0.970307992
0.931,0.980488544
0.931,0.799783757
0.931,0.468915837
0.931,0.048968093
0.932,-0.381160202
0.932,-0.734934362
0.932,-0.953816217
0.932,-0.986903009
0.932,-0.834194738
0.932,-0.523687921
0.932,-0.106285315
0.932,0.32384298
0.932,0.695433105
0.932,0.934676062
0.933,0.995759371
0.933,0.868502479
0.933,0.573266489
0.933,0.173679848
0.933,-0.261538724
0.933,-0.645854538
0.933,-0.908003736
0.933,-0.99708356
0.933,-0.895278046
0.933,-0.625493435
0.934,-0.233542207
0.934,0.201676364
0.934,0.598717867
0.934,0.883773306
0.934,0.998304509
0.934,0.921950373
0.934,0.675072003
0.934,0.295846464
0.934,-0.136826969
0.934,-0.546594162
0.935,-0.849465565
0.935,-0.991993284
0.935,-0.943635665
0.935,-0.717118397
0.935,-0.353163686
0.935,0.07696461
0.935,0.494367216
0.935,0.817599722
0.935,0.983033682
0.935,0.962672579
0.936,0.761606689
0.936,0.412922805
0.936,-0.012115215
0.936,-0.434608097
0.936,-0.775656568
0.936,-0.969087044
0.936,-0.976722457
0.936,-0.798562808
0.936,-0.467694889
0.936,-0.047747145
0.937,0.379836013
0.937,0.736155311
0.937,0.955037165
0.937,0.988123957
0.937,0.835415687
0.937,0.52490887
0.937,0.112596539
0.937,-0.322622032
0.937,-0.691667019
0.937,-0.933455114
0.938,-0.994538422
0.938,-0.86728153
0.938,-0.577135816
0.938,-0.172458899
0.938,0.262759672
0.938,0.647075486
0.938,0.909224684
0.938,0.998304509
0.938,0.899044133
0.938,0.626714384
0.939,0.237308294
0.939,-0.200455415
0.939,-0.594951781
0.939,-0.880007219
0.939,-0.994538422
0.939,-0.923274563
0.939,-0.671305916
0.939,-0.297170653
0.939,0.13550278
0.939,0.54781511
0.94,0.850686514
0.94,0.993214233
0.94,0.947401752
0.94,0.718339346
0.94,0.356929772
0.94,-0.073198523
0.94,-0.490601129
0.94,-0.813833635
0.94,-0.981812733
0.94,-0.963996768
0.941,-0.757840603
0.941,-0.414246994
0.941,0.013336163
0.941,0.435829045
0.941,0.776877516
0.941,0.970307992
0.941,0.980488544
0.941,0.799783757
0.941,0.471460975
0.941,0.054058369
0.942,-0.376069926
0.942,-0.734934362
0.942,-0.953816217
0.942,-0.986903009
0.942,-0.834194738
0.942,-0.523687921
0.942,-0.113920729
0.942,0.321297842
0.942,0.692887967
0.942,0.932130925
0.943,0.995759371
0.943,0.868502479
0.943,0.578356765
0.943,0.176224985
0.943,-0.261538724
0.943,-0.645854538
0.943,-0.908003736
0.943,-0.99708356
0.943,-0.897823184
0.943,-0.625493435
0.944,-0.236087345
0.944,0.199131226
0.944,0.596172729
0.944,0.881228168
0.944,0.995759371
0.944,0.924495511
0.944,0.675072003
0.944,0.298391602
0.944,-0.139372107
0.944,-0.544049024
0.945,-0.849465565
0.945,-0.991993284
0.945,-0.943635665
0.945,-0.719663535
0.945,-0.355708824
0.945,0.07696461
0.945,0.491822078
0.945,0.815054584
0.945,0.983033682
0.945,0.965217717
0.946,0.764151827
0.946,0.415467943
0.946,-0.012115215
0.946,-0.434608097
0.946,-0.775656568
0.946,-0.969087044
0.946,-0.976722457
0.946,-0.801107946
0.946,-0.470240027
0.946,-0.050292283
0.947,0.377290875
0.947,0.736155311
0.947,0.955037165
0.947,0.988123957
0.947,0.837960824
